fold_id,model,fold_start,fold_end,run_id,macro_f1,balanced_accuracy,brier_score,ece,switch_frequency,mean_entropy,val_start,test_start,test_end
33,xgb,0,70,20260614_203144,0.4258135277454541,0.4317708333333333,0.5843174655677182,0.16268516398371666,0.13679245283018868,0.9830335974693298,2015-02-05,2016-02-05,2017-02-03
34,xgb,0,70,20260614_203144,0.3984312148028962,0.43145042659605765,0.6190377586869893,0.13888381890287982,0.1509433962264151,0.8459879755973816,2015-05-07,2016-05-06,2017-05-05
35,xgb,0,70,20260614_203144,0.20656583736053935,0.2345949855351977,0.6055552325604793,0.1801501087179766,0.08018867924528301,0.8131403923034668,2015-08-06,2016-08-05,2017-08-04
36,xgb,0,70,20260614_203144,0.20662681912681913,0.23285013380909902,0.6188404780071413,0.21518808631270148,0.1179245283018868,0.6035168170928955,2015-11-04,2016-11-03,2017-11-02
37,xgb,0,70,20260614_203144,0.21499974035415695,0.24670703677510608,0.5840008861153811,0.1754502663869813,0.10849056603773585,0.7282892465591431,2016-02-05,2017-02-06,2018-02-05
38,xgb,0,70,20260614_203144,0.4068800552669655,0.5139083411142235,0.64909004999751,0.22831181097478376,0.08490566037735849,0.6993014216423035,2016-05-06,2017-05-08,2018-05-07
39,xgb,0,70,20260614_203144,0.38954386419052073,0.4863306593809167,0.6440931782967573,0.2373041050255019,0.05660377358490566,0.7819560766220093,2016-08-05,2017-08-07,2018-08-06
40,xgb,0,70,20260614_203144,0.432837693707259,0.5098958333333333,0.59583335060754,0.1660006580778131,0.08962264150943396,0.7908902764320374,2016-11-03,2017-11-03,2018-11-02
41,xgb,0,70,20260614_203144,0.4068503584229391,0.5108212793314048,0.5947150585574247,0.20298095921955195,0.08018867924528301,0.6755580306053162,2017-02-06,2018-02-06,2019-02-06
42,xgb,0,70,20260614_203144,0.3728609086717537,0.5011834526502343,0.6363321054283304,0.22121675039680913,0.0660377358490566,0.7741250991821289,2017-05-08,2018-05-08,2019-05-08
43,xgb,0,70,20260614_203144,0.40179233299079137,0.5073289999760588,0.582579133236452,0.16674566170978994,0.08962264150943396,0.7662345170974731,2017-08-07,2018-08-07,2019-08-07
44,xgb,0,70,20260614_203144,0.3907455250900538,0.4877248151826106,0.6226393627471142,0.20078106147582545,0.08018867924528301,0.7791116237640381,2017-11-03,2018-11-05,2019-11-05
45,xgb,0,70,20260614_203144,0.3701183199467793,0.46529766713177156,0.6761848033970755,0.24177942743323783,0.10377358490566038,0.7875675559043884,2018-02-06,2019-02-07,2020-02-06
46,xgb,0,70,20260614_203144,0.41394120189714795,0.4900080356669399,0.6129570531317196,0.167552220009862,0.12264150943396226,0.8866322040557861,2018-05-08,2019-05-09,2020-05-07
47,xgb,0,70,20260614_203144,0.3504037499150835,0.5259146341463414,0.6664387725520292,0.22928360356411462,0.12264150943396226,0.8314860463142395,2018-08-07,2019-08-08,2020-08-06
48,xgb,0,70,20260614_203144,0.4312832036452072,0.4642127994814947,0.5717576999527831,0.12896458839586644,0.1509433962264151,0.9056548476219177,2018-11-05,2019-11-06,2020-11-04
49,xgb,0,70,20260614_203144,0.4938267669684219,0.486552975814751,0.565860182405063,0.13228183704922458,0.16037735849056603,0.9830261468887329,2019-02-07,2020-02-07,2021-02-05
50,xgb,0,70,20260614_203144,0.47357223599630377,0.4695101420197709,0.5619357854925638,0.13618963467123366,0.1650943396226415,1.0108721256256104,2019-05-09,2020-05-08,2021-05-07
51,xgb,0,70,20260614_203144,0.41593764597840366,0.4206889551608369,0.5635988556369528,0.11228786877623187,0.19811320754716982,0.9722830653190613,2019-08-08,2020-08-07,2021-08-06
52,xgb,0,70,20260614_203144,0.37269257460097155,0.3724925070388423,0.6046336501117775,0.16616602193021998,0.28773584905660377,0.8478453755378723,2019-11-06,2020-11-05,2021-11-04
53,xgb,0,70,20260614_203144,0.39444985394352483,0.4039186507936508,0.6072452059778379,0.1689245517544903,0.20754716981132076,0.788068950176239,2020-02-07,2021-02-08,2022-02-04
54,xgb,0,70,20260614_203144,0.44960531960531963,0.4724753823591033,0.5828501213533351,0.1632938133159154,0.1792452830188679,0.7855873107910156,2020-05-08,2021-05-10,2022-05-06
55,xgb,0,70,20260614_203144,0.5027819027819028,0.49191653686396675,0.5556070536167583,0.1045800104667323,0.17452830188679244,0.7259117960929871,2020-08-07,2021-08-09,2022-08-08
56,xgb,0,70,20260614_203144,0.222909115168227,0.22777255639097743,0.5516188546275739,0.14079605749515303,0.2169811320754717,0.7330397963523865,2020-11-05,2021-11-05,2022-11-04
57,xgb,0,70,20260614_203144,0.23167874823196605,0.23401084010840106,0.5711917545874525,0.1457048016534725,0.15566037735849056,0.7540366053581238,2021-02-08,2022-02-07,2023-02-07
58,xgb,0,70,20260614_203144,0.3257475458781308,0.4193377350940376,0.5466233723117282,0.1482914260855303,0.1650943396226415,0.8540393114089966,2021-05-10,2022-05-09,2023-05-09
59,xgb,0,70,20260614_203144,0.5009990428453389,0.5244168173598552,0.5426558102396596,0.1271055949405885,0.18396226415094338,0.8282676935195923,2021-08-09,2022-08-09,2023-08-09
60,xgb,0,70,20260614_203144,0.47009176715105605,0.4703342197733628,0.544385058268011,0.0697026505996364,0.20754716981132076,0.897159993648529,2021-11-05,2022-11-07,2023-11-07
61,xgb,0,70,20260614_203144,0.3622172524923948,0.3889312330623306,0.626538749945763,0.17840460922236734,0.20754716981132076,0.8351117968559265,2022-02-07,2023-02-08,2024-02-08
62,xgb,0,70,20260614_203144,0.30902081927210423,0.3167486583184258,0.6466881278523766,0.11730236990351073,0.15566037735849056,0.9455196261405945,2022-05-09,2023-05-10,2024-05-09
63,xgb,0,70,20260614_203144,0.3715018437189704,0.427584670231729,0.6280820465447153,0.14248031867501879,0.19339622641509435,0.9076589941978455,2022-08-09,2023-08-10,2024-08-09
64,xgb,0,70,20260614_203144,0.5407727312649584,0.5827643962889865,0.5973827620511585,0.12046583969268443,0.12735849056603774,0.7547656893730164,2022-11-07,2023-11-08,2024-11-07
65,xgb,0,70,20260614_203144,0.5955757273400017,0.6053229557327917,0.5284314943488283,0.1488717921742811,0.14150943396226415,0.7753992080688477,2023-02-08,2024-02-09,2025-02-11
66,xgb,0,70,20260614_203144,0.5786657358663294,0.6203686584240402,0.5368239465684796,0.12239348342720893,0.21226415094339623,0.8052530884742737,2023-05-10,2024-05-10,2025-05-13
67,xgb,0,70,20260614_203144,0.5797319031299614,0.6221704527275635,0.5230771253962586,0.09396729810696813,0.19339622641509435,0.7142528891563416,2023-08-10,2024-08-12,2025-08-13
68,xgb,0,70,20260614_203144,0.5368659575564034,0.5603053830227743,0.5458420433860076,0.1003658632997056,0.15566037735849056,0.7825574278831482,2023-11-08,2024-11-08,2025-11-11
69,xgb,0,70,20260614_203144,0.41271493837983203,0.4781793763614431,0.595901534517585,0.1935557627901785,0.13679245283018868,0.7721816301345825,2024-02-09,2025-02-12,2026-02-12
70,xgb,0,70,20260614_203144,0.44636784532368234,0.4645304973694805,0.6156048309335448,0.19763693115520925,0.16037735849056603,0.7514403462409973,2024-05-10,2025-05-14,2026-05-14
